timestamp,time_formatted,duration_sec,algorithm,heuristic,ai_mode,score,total_steps,ai_steps,player_steps,pellets_total,pellets_eaten,pellets_remaining,power_pellets_total,power_pellets_eaten,power_pellets_remaining,level_reached,few_pellets_mode,few_pellets_count,ghost_mode,lives_lost,current_mode,ai_time_sec,human_time_sec,mode_changes_count,result
2025-10-08T10:40:47,02:23,143,Hill Climbing,MANHATTAN,AI,4200,557,557,0,244,244,0,4,0,4,0,False,20,True,1,AI,143,0,0,LEVEL_COMPLETE
2025-10-08T10:40:50,02:53,173,Hill Climbing,MANHATTAN,AI,7450,487,487,0,244,229,15,4,0,4,0,False,20,True,4,AI,173,0,0,GAME_OVER
2025-10-08T10:41:29,02:51,171,Hill Climbing,MANHATTAN,AI,3300,572,572,0,244,238,6,4,0,4,0,False,20,True,4,AI,171,0,0,GAME_OVER
2025-10-08T10:43:07,02:08,128,Hill Climbing,MANHATTAN,AI,3930,439,439,0,244,185,59,4,0,4,0,False,20,True,4,AI,128,0,0,GAME_OVER
2025-10-08T10:44:00,03:15,195,Hill Climbing,MANHATTAN,AI,7970,603,603,0,244,221,23,4,0,4,0,False,20,True,4,AI,195,0,0,GAME_OVER
2025-10-08T10:44:25,03:18,198,Hill Climbing,EUCLIDEAN,AI,3400,767,767,0,244,244,0,4,0,4,0,False,20,True,3,AI,198,0,0,LEVEL_COMPLETE
2025-10-08T10:44:54,01:35,95,Hill Climbing,EUCLIDEAN,AI,5160,330,330,0,244,208,36,4,0,4,0,False,20,True,4,AI,95,0,0,GAME_OVER
2025-10-08T10:45:04,03:21,201,Hill Climbing,EUCLIDEAN,AI,4800,717,717,0,244,244,0,4,0,4,0,False,20,True,3,AI,201,0,0,LEVEL_COMPLETE
2025-10-08T10:47:29,02:22,142,Hill Climbing,EUCLIDEAN,AI,6400,501,501,0,244,244,0,4,0,4,0,False,20,True,1,AI,142,0,0,LEVEL_COMPLETE
2025-10-08T10:48:17,03:55,235,Hill Climbing,EUCLIDEAN,AI,5200,682,682,0,244,244,0,4,0,4,0,False,20,True,3,AI,235,0,0,LEVEL_COMPLETE
2025-10-08T10:48:36,04:13,253,Hill Climbing,EUCLIDEAN,AI,5400,683,683,0,244,244,0,4,0,4,0,False,20,True,4,AI,253,0,0,GAME_OVER
2025-10-08T10:48:43,04:09,249,Hill Climbing,MANHATTAN,AI,4800,873,873,0,244,244,0,4,0,4,0,False,20,True,1,AI,249,0,0,LEVEL_COMPLETE
2025-10-08T10:48:50,03:33,213,Hill Climbing,EUCLIDEAN,AI,4400,754,754,0,244,244,0,4,0,4,0,False,20,True,3,AI,213,0,0,LEVEL_COMPLETE
2025-10-08T10:50:52,03:08,188,Hill Climbing,EUCLIDEAN,AI,6890,587,587,0,244,233,11,4,0,4,0,False,20,True,4,AI,188,0,0,GAME_OVER
2025-10-08T10:51:47,02:54,174,Hill Climbing,EUCLIDEAN,AI,4600,531,531,0,244,244,0,4,0,4,0,False,20,True,1,AI,174,0,0,LEVEL_COMPLETE
2025-10-08T10:52:43,03:56,236,Hill Climbing,EUCLIDEAN,AI,8200,664,664,0,244,244,0,4,0,4,0,False,20,True,2,AI,236,0,0,LEVEL_COMPLETE
2025-10-08T10:53:53,02:45,165,Hill Climbing,EUCLIDEAN,AI,8400,591,591,0,244,244,0,4,0,4,0,False,20,True,2,AI,165,0,0,LEVEL_COMPLETE
2025-10-08T10:54:29,05:31,331,Hill Climbing,EUCLIDEAN,AI,3090,1276,1276,0,244,233,11,4,0,4,0,False,20,True,4,AI,331,0,0,GAME_OVER
2025-10-08T10:56:11,04:12,252,Hill Climbing,EUCLIDEAN,AI,4400,946,946,0,244,244,0,4,0,4,0,False,20,True,2,AI,252,0,0,LEVEL_COMPLETE
2025-10-08T10:56:57,02:03,123,Hill Climbing,MAZEDISTANCE,AI,8200,522,522,0,244,244,0,4,0,4,0,False,20,True,1,AI,123,0,0,LEVEL_COMPLETE
2025-10-08T10:56:58,02:10,130,Hill Climbing,MAZEDISTANCE,AI,7400,488,488,0,244,244,0,4,0,4,0,False,20,True,2,AI,130,0,0,LEVEL_COMPLETE
2025-10-08T10:57:17,02:19,139,Hill Climbing,MAZEDISTANCE,AI,4200,516,516,0,244,244,0,4,0,4,0,False,20,True,1,AI,139,0,0,LEVEL_COMPLETE
2025-10-08T10:58:37,02:17,137,Hill Climbing,MAZEDISTANCE,AI,11400,476,476,0,244,244,0,4,0,4,0,False,20,True,3,AI,137,0,0,LEVEL_COMPLETE
2025-10-08T10:59:14,01:44,104,Hill Climbing,MAZEDISTANCE,AI,7900,462,462,0,244,244,0,4,0,4,0,False,20,True,1,AI,104,0,0,LEVEL_COMPLETE
2025-10-08T10:59:18,01:56,116,Hill Climbing,MAZEDISTANCE,AI,8400,492,492,0,244,244,0,4,0,4,0,False,20,True,1,AI,116,0,0,LEVEL_COMPLETE
2025-10-08T10:59:46,02:09,129,Hill Climbing,MAZEDISTANCE,AI,4200,470,470,0,244,244,0,4,0,4,0,False,20,True,3,AI,129,0,0,LEVEL_COMPLETE
2025-10-08T11:00:52,02:04,124,Hill Climbing,MAZEDISTANCE,AI,5900,502,502,0,244,244,0,4,0,4,0,False,20,True,2,AI,124,0,0,LEVEL_COMPLETE
2025-10-08T11:01:40,02:05,125,Hill Climbing,MAZEDISTANCE,AI,6700,567,567,0,244,244,0,4,0,4,0,False,20,True,1,AI,125,0,0,LEVEL_COMPLETE
2025-10-08T11:01:51,01:27,87,Hill Climbing,MAZEDISTANCE,AI,4200,408,408,0,244,244,0,4,0,4,0,False,20,True,0,AI,87,0,0,LEVEL_COMPLETE
2025-10-08T11:03:09,02:08,128,Hill Climbing,MAZEDISTANCE,AI,7500,574,574,0,244,244,0,4,0,4,0,False,20,True,1,AI,128,0,0,LEVEL_COMPLETE
2025-10-08T11:03:53,02:04,124,Hill Climbing,MAZEDISTANCE,AI,5000,504,504,0,244,244,0,4,0,4,0,False,20,True,1,AI,124,0,0,LEVEL_COMPLETE
2025-10-08T11:04:01,01:30,90,Hill Climbing,MAZEDISTANCE,AI,6000,426,426,0,244,244,0,4,0,4,0,False,20,True,0,AI,90,0,0,LEVEL_COMPLETE
2025-10-08T11:04:43,02:35,155,Hill Climbing,MAZEDISTANCE,AI,8400,530,530,0,244,244,0,4,0,4,0,False,20,True,3,AI,155,0,0,LEVEL_COMPLETE
2025-10-08T11:09:10,02:55,175,Minimax,MANHATTAN,AI,6250,764,764,0,244,199,45,4,0,4,0,False,20,True,4,AI,175,0,0,GAME_OVER
2025-10-08T11:09:24,02:34,154,Minimax,MANHATTAN,AI,3520,643,643,0,244,200,44,4,0,4,0,False,20,True,4,AI,154,0,0,GAME_OVER
2025-10-08T11:09:44,01:20,80,Minimax,MANHATTAN,AI,1480,300,300,0,244,124,120,4,0,4,0,False,20,True,4,AI,80,0,0,GAME_OVER
2025-10-08T11:10:18,03:51,231,Minimax,MANHATTAN,AI,5000,968,968,0,244,244,0,4,0,4,0,False,20,True,3,AI,231,0,0,LEVEL_COMPLETE
2025-10-08T11:11:45,01:57,117,Minimax,MANHATTAN,AI,2350,454,454,0,244,163,81,4,0,4,0,False,20,True,4,AI,117,0,0,GAME_OVER
2025-10-08T11:12:21,02:55,175,Minimax,MANHATTAN,AI,5780,658,658,0,244,226,18,4,0,4,0,False,20,True,4,AI,175,0,0,GAME_OVER
2025-10-08T11:12:37,01:15,75,Minimax,MANHATTAN,AI,3500,262,262,0,244,142,102,4,0,4,0,False,20,True,4,AI,75,0,0,GAME_OVER
2025-10-08T11:13:34,03:38,218,Minimax,MANHATTAN,AI,3500,818,818,0,244,238,6,4,0,4,0,False,20,True,4,AI,218,0,0,GAME_OVER
2025-10-08T11:14:11,03:40,220,Minimax,MANHATTAN,AI,5520,835,835,0,244,236,8,4,0,4,0,False,20,True,4,AI,220,0,0,GAME_OVER
2025-10-08T11:14:45,02:47,167,Minimax,MANHATTAN,AI,5200,719,719,0,244,244,0,4,0,4,0,False,20,True,1,AI,167,0,0,LEVEL_COMPLETE
2025-10-08T11:15:40,03:08,188,Minimax,MANHATTAN,AI,5600,663,663,0,244,208,36,4,0,4,0,False,20,True,4,AI,188,0,0,GAME_OVER
2025-10-08T11:15:52,03:06,186,Minimax,MANHATTAN,AI,4400,819,819,0,244,244,0,4,0,4,0,False,20,True,1,AI,186,0,0,LEVEL_COMPLETE
2025-10-08T11:16:49,02:28,148,Minimax,MANHATTAN,AI,1960,678,678,0,244,188,56,4,0,4,0,False,20,True,4,AI,148,0,0,GAME_OVER
2025-10-08T11:17:12,03:20,200,Minimax,MANHATTAN,AI,5740,795,795,0,244,222,22,4,0,4,0,False,20,True,4,AI,200,0,0,GAME_OVER
2025-10-08T11:20:32,02:40,160,Minimax,EUCLIDEAN,AI,3200,657,657,0,244,244,0,4,0,4,0,False,20,True,2,AI,160,0,0,LEVEL_COMPLETE
2025-10-08T11:21:01,03:01,181,Minimax,EUCLIDEAN,AI,3790,488,488,0,244,227,17,4,0,4,0,False,20,True,4,AI,181,0,0,GAME_OVER
2025-10-08T11:21:23,03:42,222,Minimax,EUCLIDEAN,AI,5200,763,763,0,244,244,0,4,0,4,0,False,20,True,3,AI,222,0,0,LEVEL_COMPLETE
2025-10-08T11:21:36,03:27,207,Minimax,EUCLIDEAN,AI,4650,676,676,0,244,233,11,4,0,4,0,False,20,True,4,AI,207,0,0,GAME_OVER
2025-10-08T11:21:52,04:18,258,Minimax,EUCLIDEAN,AI,4590,783,783,0,244,243,1,4,0,4,0,False,20,True,4,AI,258,0,0,GAME_OVER
2025-10-08T11:25:00,02:42,162,Minimax,EUCLIDEAN,AI,6200,673,673,0,244,244,0,4,0,4,0,False,20,True,1,AI,162,0,0,LEVEL_COMPLETE
2025-10-08T11:25:08,04:25,265,Minimax,EUCLIDEAN,AI,5400,1034,1034,0,244,244,0,4,0,4,0,False,20,True,2,AI,265,0,0,LEVEL_COMPLETE
2025-10-08T11:25:19,03:44,224,Minimax,EUCLIDEAN,AI,5100,922,922,0,244,238,6,4,0,4,0,False,20,True,4,AI,224,0,0,GAME_OVER
2025-10-08T11:25:34,03:26,206,Minimax,EUCLIDEAN,AI,7250,655,655,0,244,189,55,4,0,4,0,False,20,True,4,AI,206,0,0,GAME_OVER
2025-10-08T11:25:38,03:44,224,Minimax,EUCLIDEAN,AI,5400,890,890,0,244,244,0,4,0,4,0,False,20,True,2,AI,224,0,0,LEVEL_COMPLETE
2025-10-08T11:27:33,01:55,115,Minimax,EUCLIDEAN,AI,5430,420,420,0,244,175,69,4,0,4,0,False,20,True,4,AI,115,0,0,GAME_OVER
2025-10-08T11:27:55,02:41,161,Minimax,EUCLIDEAN,AI,4400,666,666,0,244,244,0,4,0,4,0,False,20,True,2,AI,161,0,0,LEVEL_COMPLETE
2025-10-08T11:28:49,02:48,168,Minimax,EUCLIDEAN,AI,4060,632,632,0,244,230,14,4,0,4,0,False,20,True,4,AI,168,0,0,GAME_OVER
2025-10-08T11:29:13,03:03,183,Minimax,EUCLIDEAN,AI,5160,695,695,0,244,224,20,4,0,4,0,False,20,True,4,AI,183,0,0,GAME_OVER
2025-10-08T11:30:47,05:19,319,Minimax,EUCLIDEAN,AI,3550,1199,1199,0,244,239,5,4,0,4,0,False,20,True,4,AI,319,0,0,GAME_OVER
2025-10-08T11:32:29,01:52,112,Minimax,MAZEDISTANCE,AI,7700,447,447,0,244,244,0,4,0,4,0,False,20,True,1,AI,112,0,0,LEVEL_COMPLETE
2025-10-08T11:32:36,01:48,108,Minimax,MAZEDISTANCE,AI,4000,477,477,0,244,244,0,4,0,4,0,False,20,True,0,AI,108,0,0,LEVEL_COMPLETE
2025-10-08T11:32:55,01:55,115,Minimax,MAZEDISTANCE,AI,6400,471,471,0,244,244,0,4,0,4,0,False,20,True,1,AI,115,0,0,LEVEL_COMPLETE
2025-10-08T11:33:25,02:09,129,Minimax,MAZEDISTANCE,AI,6200,514,514,0,244,244,0,4,0,4,0,False,20,True,1,AI,129,0,0,LEVEL_COMPLETE
2025-10-08T11:33:26,02:18,138,Minimax,MAZEDISTANCE,AI,2940,310,310,0,244,206,38,4,0,4,0,False,20,True,4,AI,138,0,0,GAME_OVER
2025-10-08T11:34:38,01:58,118,Minimax,MAZEDISTANCE,AI,5400,481,481,0,244,244,0,4,0,4,0,False,20,True,1,AI,118,0,0,LEVEL_COMPLETE
2025-10-08T11:34:45,01:57,117,Minimax,MAZEDISTANCE,AI,8200,452,452,0,244,244,0,4,0,4,0,False,20,True,1,AI,117,0,0,LEVEL_COMPLETE
2025-10-08T11:35:05,01:58,118,Minimax,MAZEDISTANCE,AI,8800,487,487,0,244,244,0,4,0,4,0,False,20,True,1,AI,118,0,0,LEVEL_COMPLETE
2025-10-08T11:36:04,02:20,140,Minimax,MAZEDISTANCE,AI,6550,531,531,0,244,239,5,4,0,4,0,False,20,True,4,AI,140,0,0,GAME_OVER
2025-10-08T11:36:27,02:52,172,Minimax,MAZEDISTANCE,AI,4760,530,530,0,244,240,4,4,0,4,0,False,20,True,4,AI,172,0,0,GAME_OVER
2025-10-08T11:36:56,01:45,105,Minimax,MAZEDISTANCE,AI,4130,340,340,0,244,181,63,4,0,4,0,False,20,True,4,AI,105,0,0,GAME_OVER
2025-10-08T11:37:20,02:00,120,Minimax,MAZEDISTANCE,AI,5400,448,448,0,244,244,0,4,0,4,0,False,20,True,2,AI,120,0,0,LEVEL_COMPLETE
2025-10-08T11:37:25,02:34,154,Minimax,MAZEDISTANCE,AI,6600,563,563,0,244,244,0,4,0,4,0,False,20,True,1,AI,154,0,0,LEVEL_COMPLETE
2025-10-08T11:38:27,01:47,107,Minimax,MAZEDISTANCE,AI,4600,459,459,0,244,244,0,4,0,4,0,False,20,True,1,AI,107,0,0,LEVEL_COMPLETE
2025-10-08T11:38:38,02:18,138,Minimax,MAZEDISTANCE,AI,6600,509,509,0,244,244,0,4,0,4,0,False,20,True,1,AI,138,0,0,LEVEL_COMPLETE
2025-10-08T11:39:04,01:49,109,Minimax,MAZEDISTANCE,AI,6600,479,479,0,244,244,0,4,0,4,0,False,20,True,0,AI,109,0,0,LEVEL_COMPLETE
2025-10-08T11:41:22,01:41,101,Genetic Algorithm,MANHATTAN,AI,3700,425,425,0,244,158,86,4,0,4,0,False,20,True,4,AI,101,0,0,GAME_OVER
2025-10-08T11:41:31,01:43,103,Genetic Algorithm,MANHATTAN,AI,2960,440,440,0,244,144,100,4,0,4,0,False,20,True,4,AI,103,0,0,GAME_OVER
2025-10-08T11:41:34,02:17,137,Genetic Algorithm,MANHATTAN,AI,3230,621,621,0,244,227,17,4,0,4,0,False,20,True,4,AI,137,0,0,GAME_OVER
2025-10-08T11:42:19,02:55,175,Genetic Algorithm,MANHATTAN,AI,4030,449,449,0,244,171,73,4,0,4,0,False,20,True,4,AI,175,0,0,GAME_OVER
2025-10-08T11:42:45,03:11,191,Genetic Algorithm,MANHATTAN,AI,4740,698,698,0,244,238,6,4,0,4,0,False,20,True,4,AI,191,0,0,GAME_OVER
2025-10-08T11:43:30,01:40,100,Genetic Algorithm,MANHATTAN,AI,4370,273,273,0,244,109,135,4,0,4,0,False,20,True,4,AI,100,0,0,GAME_OVER
2025-10-08T11:44:50,02:20,140,Genetic Algorithm,MANHATTAN,AI,6790,415,415,0,244,167,77,4,0,4,0,False,20,True,4,AI,140,0,0,GAME_OVER
2025-10-08T11:44:53,02:43,163,Genetic Algorithm,MANHATTAN,AI,3380,667,667,0,244,222,22,4,0,4,0,False,20,True,4,AI,163,0,0,GAME_OVER
2025-10-08T11:45:10,02:22,142,Genetic Algorithm,MANHATTAN,AI,3920,456,456,0,244,160,84,4,0,4,0,False,20,True,4,AI,142,0,0,GAME_OVER
2025-10-08T11:45:23,02:16,136,Genetic Algorithm,MANHATTAN,AI,2110,319,319,0,244,163,81,4,0,4,0,False,20,True,4,AI,136,0,0,GAME_OVER
2025-10-08T11:51:17,01:22,82,Genetic Algorithm,MANHATTAN,AI,1660,286,286,0,244,118,126,4,0,4,0,False,20,True,4,AI,82,0,0,GAME_OVER
2025-10-08T11:51:53,02:05,125,Genetic Algorithm,MANHATTAN,AI,3020,618,618,0,244,210,34,4,0,4,0,False,20,True,4,AI,125,0,0,GAME_OVER
2025-10-08T11:52:11,02:08,128,Genetic Algorithm,MANHATTAN,AI,2710,511,511,0,244,159,85,4,0,4,0,False,20,True,4,AI,128,0,0,GAME_OVER
2025-10-08T11:52:31,02:14,134,Genetic Algorithm,MANHATTAN,AI,2360,541,541,0,244,224,20,4,0,4,0,False,20,True,4,AI,134,0,0,GAME_OVER
2025-10-08T11:52:58,02:48,168,Genetic Algorithm,MANHATTAN,AI,4050,869,869,0,244,239,5,4,0,4,0,False,20,True,4,AI,168,0,0,GAME_OVER
2025-10-08T12:22:54,01:40,100,Genetic Algorithm,EUCLIDEAN,AI,2750,402,402,0,244,143,101,4,0,4,0,False,20,True,4,AI,100,0,0,GAME_OVER
2025-10-08T12:23:17,02:10,130,Genetic Algorithm,EUCLIDEAN,AI,4110,514,514,0,244,195,49,4,0,4,0,False,20,True,4,AI,130,0,0,GAME_OVER
2025-10-08T12:23:20,01:59,119,Genetic Algorithm,EUCLIDEAN,AI,2310,539,539,0,244,143,101,4,0,4,0,False,20,True,4,AI,119,0,0,GAME_OVER
2025-10-08T12:24:05,02:36,156,Genetic Algorithm,EUCLIDEAN,AI,5270,736,736,0,244,231,13,4,0,4,0,False,20,True,4,AI,156,0,0,GAME_OVER
2025-10-08T12:24:05,03:05,185,Genetic Algorithm,EUCLIDEAN,AI,6400,733,733,0,244,208,36,4,0,4,0,False,20,True,4,AI,185,0,0,GAME_OVER
2025-10-08T12:25:22,02:16,136,Genetic Algorithm,EUCLIDEAN,AI,6130,534,534,0,244,177,67,4,0,4,0,False,20,True,4,AI,136,0,0,GAME_OVER
2025-10-08T12:26:38,03:01,181,Genetic Algorithm,EUCLIDEAN,AI,3160,706,706,0,244,220,24,4,0,4,0,False,20,True,4,AI,181,0,0,GAME_OVER
2025-10-08T12:26:44,01:54,114,Genetic Algorithm,EUCLIDEAN,AI,2570,541,541,0,244,165,79,4,0,4,0,False,20,True,4,AI,114,0,0,GAME_OVER
2025-10-08T12:27:09,03:22,202,Genetic Algorithm,EUCLIDEAN,AI,4400,895,895,0,244,244,0,4,0,4,0,False,20,True,3,AI,202,0,0,LEVEL_COMPLETE
2025-10-08T12:27:16,03:01,181,Genetic Algorithm,EUCLIDEAN,AI,3570,811,811,0,244,241,3,4,0,4,0,False,20,True,4,AI,181,0,0,GAME_OVER
2025-10-08T12:27:43,02:00,120,Genetic Algorithm,EUCLIDEAN,AI,3210,496,496,0,244,185,59,4,0,4,0,False,20,True,4,AI,120,0,0,GAME_OVER
2025-10-08T12:29:51,01:34,94,Genetic Algorithm,MAZEDISTANCE,AI,1610,270,270,0,244,137,107,4,0,4,0,False,20,True,4,AI,94,0,0,GAME_OVER
2025-10-08T12:30:12,02:02,122,Genetic Algorithm,MAZEDISTANCE,AI,1680,349,349,0,244,140,104,4,0,4,0,False,20,True,4,AI,122,0,0,GAME_OVER
2025-10-08T12:30:18,02:21,141,Genetic Algorithm,MAZEDISTANCE,AI,2880,443,443,0,244,196,48,4,0,4,0,False,20,True,4,AI,141,0,0,GAME_OVER
2025-10-08T12:31:09,02:44,164,Genetic Algorithm,MAZEDISTANCE,AI,3560,571,571,0,244,204,40,4,0,4,0,False,20,True,4,AI,164,0,0,GAME_OVER
2025-10-08T12:31:26,03:21,201,Genetic Algorithm,MAZEDISTANCE,AI,3620,649,649,0,244,230,14,4,0,4,0,False,20,True,4,AI,201,0,0,GAME_OVER
2025-10-08T12:32:31,02:24,144,Genetic Algorithm,MAZEDISTANCE,AI,2240,436,436,0,244,192,52,4,0,4,0,False,20,True,4,AI,144,0,0,GAME_OVER
2025-10-08T12:33:08,02:44,164,Genetic Algorithm,MAZEDISTANCE,AI,3800,623,623,0,244,208,36,4,0,4,0,False,20,True,4,AI,164,0,0,GAME_OVER
2025-10-08T12:33:15,02:41,161,Genetic Algorithm,MAZEDISTANCE,AI,9600,586,586,0,244,208,36,4,0,4,0,False,20,True,4,AI,161,0,0,GAME_OVER
2025-10-08T12:33:32,02:07,127,Genetic Algorithm,MAZEDISTANCE,AI,3660,474,474,0,244,194,50,4,0,4,0,False,20,True,4,AI,127,0,0,GAME_OVER
2025-10-08T12:34:33,02:57,177,Genetic Algorithm,MAZEDISTANCE,AI,3980,596,596,0,244,222,22,4,0,4,0,False,20,True,4,AI,177,0,0,GAME_OVER
2025-10-08T12:36:00,01:34,94,Alpha-Beta,MAZEDISTANCE,AI,5600,393,393,0,244,244,0,4,0,4,0,False,20,True,0,AI,94,0,0,LEVEL_COMPLETE
2025-10-08T12:37:48,01:37,97,Alpha-Beta,MAZEDISTANCE,AI,6100,423,423,0,244,244,0,4,0,4,0,False,20,True,0,AI,97,0,0,LEVEL_COMPLETE
2025-10-08T12:38:21,02:02,122,Alpha-Beta,MAZEDISTANCE,AI,7400,461,461,0,244,244,0,4,0,4,0,False,20,True,1,AI,122,0,0,LEVEL_COMPLETE
2025-10-08T12:38:35,01:52,112,Alpha-Beta,MAZEDISTANCE,AI,9400,455,455,0,244,244,0,4,0,4,0,False,20,True,1,AI,112,0,0,LEVEL_COMPLETE
2025-10-08T12:39:38,03:11,191,Alpha-Beta,MAZEDISTANCE,AI,8200,471,471,0,244,244,0,4,0,4,0,False,20,True,3,AI,191,0,0,LEVEL_COMPLETE
2025-10-08T12:39:43,03:08,188,Alpha-Beta,MAZEDISTANCE,AI,9400,535,535,0,244,244,0,4,0,4,0,False,20,True,1,AI,188,0,0,LEVEL_COMPLETE
2025-10-08T12:41:02,02:06,126,Alpha-Beta,MAZEDISTANCE,AI,8800,472,472,0,244,244,0,4,0,4,0,False,20,True,1,AI,126,0,0,LEVEL_COMPLETE
2025-10-08T12:41:27,02:23,143,Alpha-Beta,MAZEDISTANCE,AI,4200,532,532,0,244,244,0,4,0,4,0,False,20,True,2,AI,143,0,0,LEVEL_COMPLETE
2025-10-08T12:41:51,02:17,137,Alpha-Beta,MAZEDISTANCE,AI,8600,520,520,0,244,244,0,4,0,4,0,False,20,True,2,AI,137,0,0,LEVEL_COMPLETE
2025-10-08T12:42:01,02:04,124,Alpha-Beta,MAZEDISTANCE,AI,5000,423,423,0,244,244,0,4,0,4,0,False,20,True,1,AI,124,0,0,LEVEL_COMPLETE
2025-10-08T12:42:15,02:28,148,Alpha-Beta,MAZEDISTANCE,AI,6200,568,568,0,244,244,0,4,0,4,0,False,20,True,3,AI,148,0,0,LEVEL_COMPLETE
2025-10-08T12:43:36,01:56,116,Alpha-Beta,MAZEDISTANCE,AI,5400,515,515,0,244,244,0,4,0,4,0,False,20,True,2,AI,116,0,0,LEVEL_COMPLETE
2025-10-08T12:43:45,02:22,142,Genetic Algorithm,MAZEDISTANCE,AI,2970,369,369,0,244,129,115,4,0,4,0,False,20,True,4,AI,142,0,0,GAME_OVER
2025-10-08T12:53:45,02:10,130,Alpha-Beta,MANHATTAN,AI,5370,539,539,0,244,165,79,4,0,4,0,False,20,True,4,AI,130,0,0,GAME_OVER
2025-10-08T12:54:34,02:20,140,Alpha-Beta,MANHATTAN,AI,4090,581,581,0,244,197,47,4,0,4,0,False,20,True,4,AI,140,0,0,GAME_OVER
2025-10-08T12:55:29,03:44,224,Alpha-Beta,MANHATTAN,AI,4800,1061,1061,0,244,244,0,4,0,4,0,False,20,True,1,AI,224,0,0,LEVEL_COMPLETE
2025-10-08T12:55:31,03:36,216,Alpha-Beta,MANHATTAN,AI,3660,1036,1036,0,244,240,4,4,0,4,0,False,20,True,4,AI,216,0,0,GAME_OVER
2025-10-08T12:56:04,04:02,242,Alpha-Beta,MANHATTAN,AI,5770,1129,1129,0,244,241,3,4,0,4,0,False,20,True,4,AI,242,0,0,GAME_OVER
2025-10-08T12:56:27,02:25,145,Alpha-Beta,MANHATTAN,AI,2590,605,605,0,244,131,113,4,0,4,0,False,20,True,4,AI,145,0,0,GAME_OVER
2025-10-08T12:57:08,01:28,88,Alpha-Beta,MANHATTAN,AI,1060,294,294,0,244,106,138,4,0,4,0,False,20,True,4,AI,88,0,0,GAME_OVER
2025-10-08T12:58:44,02:32,152,Alpha-Beta,MANHATTAN,AI,3070,625,625,0,244,195,49,4,0,4,0,False,20,True,4,AI,152,0,0,GAME_OVER
2025-10-08T12:58:51,04:04,244,Alpha-Beta,MANHATTAN,AI,6180,876,876,0,244,186,58,4,0,4,0,False,20,True,4,AI,244,0,0,GAME_OVER
2025-10-08T12:59:55,03:17,197,Alpha-Beta,MANHATTAN,AI,3640,665,665,0,244,182,62,4,0,4,0,False,20,True,4,AI,197,0,0,GAME_OVER
2025-10-08T13:00:24,03:01,181,Alpha-Beta,MANHATTAN,AI,6810,523,523,0,244,229,15,4,0,4,0,False,20,True,4,AI,181,0,0,GAME_OVER
2025-10-08T13:03:52,02:29,149,Alpha-Beta,EUCLIDEAN,AI,9800,669,669,0,244,244,0,4,0,4,0,False,20,True,1,AI,149,0,0,LEVEL_COMPLETE
2025-10-08T13:04:03,02:33,153,Alpha-Beta,EUCLIDEAN,AI,3200,731,731,0,244,244,0,4,0,4,0,False,20,True,2,AI,153,0,0,LEVEL_COMPLETE
2025-10-08T13:04:11,02:28,148,Alpha-Beta,EUCLIDEAN,AI,5740,609,609,0,244,222,22,4,0,4,0,False,20,True,4,AI,148,0,0,GAME_OVER
2025-10-08T13:04:38,03:02,182,Alpha-Beta,EUCLIDEAN,AI,6590,685,685,0,244,243,1,4,0,4,0,False,20,True,4,AI,182,0,0,GAME_OVER
2025-10-08T13:04:49,03:32,212,Alpha-Beta,EUCLIDEAN,AI,4400,955,955,0,244,244,0,4,0,4,0,False,20,True,2,AI,212,0,0,LEVEL_COMPLETE
2025-10-08T13:06:49,02:35,155,Alpha-Beta,EUCLIDEAN,AI,7800,754,754,0,244,244,0,4,0,4,0,False,20,True,0,AI,155,0,0,LEVEL_COMPLETE
2025-10-08T13:08:02,03:39,219,Alpha-Beta,EUCLIDEAN,AI,5360,762,762,0,244,240,4,4,0,4,0,False,20,True,4,AI,219,0,0,GAME_OVER
2025-10-08T13:08:54,03:50,230,Alpha-Beta,EUCLIDEAN,AI,5000,899,899,0,244,244,0,4,0,4,0,False,20,True,3,AI,230,0,0,LEVEL_COMPLETE
2025-10-08T13:09:19,05:17,317,Alpha-Beta,EUCLIDEAN,AI,6400,1239,1239,0,244,244,0,4,0,4,0,False,20,True,3,AI,317,0,0,LEVEL_COMPLETE
2025-10-08T13:09:38,04:26,266,Alpha-Beta,EUCLIDEAN,AI,4000,1093,1093,0,244,244,0,4,0,4,0,False,20,True,3,AI,266,0,0,LEVEL_COMPLETE
2025-10-08T13:12:49,01:47,107,A* Online,MAZEDISTANCE,AI,10600,516,516,0,244,244,0,4,0,4,0,False,20,True,2,AI,107,0,0,LEVEL_COMPLETE
2025-10-08T15:18:50,01:52,112,A* Online,MAZEDISTANCE,AI,5000,514,514,0,244,244,0,4,0,4,0,False,20,True,0,AI,112,0,0,LEVEL_COMPLETE
2025-10-08T15:19:11,01:21,81,A* Online,MAZEDISTANCE,AI,5200,368,368,0,244,244,0,4,0,4,0,False,20,True,0,AI,81,0,0,LEVEL_COMPLETE
2025-10-08T15:19:17,02:13,133,A* Online,MAZEDISTANCE,AI,3800,619,619,0,244,244,0,4,0,4,0,False,20,True,0,AI,133,0,0,LEVEL_COMPLETE
2025-10-08T15:19:38,02:50,170,A* Online,MAZEDISTANCE,AI,4400,550,550,0,244,244,0,4,0,4,0,False,20,True,2,AI,170,0,0,LEVEL_COMPLETE
